algorithm,problem_id,run_id,evaluations,fitness
ea11,2202,23,500,-1860.0
ea11,2202,23,1000,-1715.0
ea11,2202,23,2000,-1453.0
ea11,2202,23,3000,-1267.0
ea11,2202,23,5000,-935.0
ea11,2202,23,7000,-703.0
ea11,2202,23,10000,-472.0
ea11,2202,23,20000,-114.0
ea11,2202,23,30000,-11.0
ea11,2202,23,50000,330.83000000000004
ea11,2202,23,70000,333.61999999999983
ea11,2202,23,100000,336.47
ea11,2202,24,100,-1927.0
ea11,2202,24,200,-1893.0
ea11,2202,24,500,-1800.0
ea11,2202,24,1000,-1659.0
ea11,2202,24,2000,-1412.0
ea11,2202,24,3000,-1216.0
ea11,2202,24,5000,-923.0
ea11,2202,24,7000,-722.0
ea11,2202,24,10000,-474.0
ea11,2202,24,20000,-141.0
ea11,2202,24,30000,-36.0
ea11,2202,24,50000,351.7400000000001
ea11,2202,24,70000,355.4300000000002
ea11,2202,24,100000,355.4300000000002
ea11,2202,25,100,-1923.0
ea11,2202,25,200,-1883.0
ea11,2202,25,500,-1802.0
ea11,2202,25,1000,-1664.0
ea11,2202,25,2000,-1398.0
ea11,2202,25,3000,-1207.0
ea11,2202,25,5000,-906.0
ea11,2202,25,7000,-700.0
ea11,2202,25,10000,-479.0
ea11,2202,25,20000,-150.0
ea11,2202,25,30000,-30.0
ea11,2202,25,50000,359.4500000000001
ea11,2202,25,70000,364.2600000000001
ea11,2202,25,100000,364.7799999999999
ea11,2202,26,100,-1872.0
ea11,2202,26,200,-1834.0
ea11,2202,26,500,-1736.0
ea11,2202,26,1000,-1621.0
ea11,2202,26,2000,-1354.0
ea11,2202,26,3000,-1145.0
ea11,2202,26,5000,-899.0
ea11,2202,26,7000,-687.0
ea11,2202,26,10000,-445.0
ea11,2202,26,20000,-133.0
ea11,2202,26,30000,-23.0
ea11,2202,26,50000,570.26
ea11,2202,26,70000,570.8599999999997
ea11,2202,26,100000,570.8599999999997
ea11,2202,27,100,-1992.0
ea11,2202,27,200,-1959.0
ea11,2202,27,500,-1870.0
ea11,2202,27,1000,-1709.0
ea11,2202,27,2000,-1443.0
ea11,2202,27,3000,-1238.0
ea11,2202,27,5000,-927.0
ea11,2202,27,7000,-719.0
ea11,2202,27,10000,-500.0
ea11,2202,27,20000,-127.0
ea11,2202,27,30000,-29.0
ea11,2202,27,50000,398.2400000000001
ea11,2202,27,70000,398.2400000000001
ea11,2202,27,100000,398.2400000000001
ea11,2202,28,100,-1904.0
ea11,2202,28,200,-1874.0
ea11,2202,28,500,-1776.0
ea11,2202,28,1000,-1649.0
ea11,2202,28,2000,-1410.0
ea11,2202,28,3000,-1213.0
ea11,2202,28,5000,-932.0
ea11,2202,28,7000,-730.0
ea11,2202,28,10000,-485.0
ea11,2202,28,20000,-136.0
ea11,2202,28,30000,-32.0
ea11,2202,28,50000,378.60999999999996
ea11,2202,28,70000,378.60999999999996
ea11,2202,28,100000,384.71
ea11,2202,29,100,-1891.0
ea11,2202,29,200,-1866.0
ea11,2202,29,500,-1781.0
ea11,2202,29,1000,-1650.0
ea11,2202,29,2000,-1382.0
ea11,2202,29,3000,-1170.0
ea11,2202,29,5000,-885.0
ea11,2202,29,7000,-675.0
ea11,2202,29,10000,-462.0
ea11,2202,29,20000,-120.0
ea11,2202,29,30000,-23.0
ea11,2202,29,50000,530.3700000000001
ea11,2202,29,70000,530.3700000000001
ea11,2202,29,100000,530.5300000000001
