algorithm,problem_id,run_id,evaluations,fitness
GSEMO,2201,10,100,-1975.0
GSEMO,2201,10,200,-1935.0
GSEMO,2201,10,500,-1838.0
GSEMO,2201,10,1000,-1710.0
GSEMO,2201,10,2000,-1458.0
GSEMO,2201,10,3000,-1274.0
GSEMO,2201,10,5000,-986.0
GSEMO,2201,10,7000,-773.0
GSEMO,2201,10,10000,-548.0
GSEMO,2201,10,20000,-196.0
GSEMO,2201,10,30000,-61.0
GSEMO,2201,10,50000,394.7899999999998
GSEMO,2201,10,70000,663.29
GSEMO,2201,10,100000,915.0500000000002
GSEMO,2201,11,100,-1980.0
GSEMO,2201,11,200,-1943.0
GSEMO,2201,11,500,-1856.0
GSEMO,2201,11,1000,-1705.0
GSEMO,2201,11,2000,-1474.0
GSEMO,2201,11,3000,-1266.0
GSEMO,2201,11,5000,-950.0
GSEMO,2201,11,7000,-726.0
GSEMO,2201,11,10000,-503.0
GSEMO,2201,11,20000,-180.0
GSEMO,2201,11,30000,-51.0
GSEMO,2201,11,50000,349.33
GSEMO,2201,11,70000,618.4800000000001
GSEMO,2201,11,100000,857.3600000000001
GSEMO,2201,12,100,-1989.0
GSEMO,2201,12,200,-1947.0
GSEMO,2201,12,500,-1868.0
GSEMO,2201,12,1000,-1731.0
GSEMO,2201,12,2000,-1496.0
GSEMO,2201,12,3000,-1258.0
GSEMO,2201,12,5000,-963.0
GSEMO,2201,12,7000,-755.0
GSEMO,2201,12,10000,-528.0
GSEMO,2201,12,20000,-164.0
GSEMO,2201,12,30000,-52.0
GSEMO,2201,12,50000,299.10999999999996
GSEMO,2201,12,70000,578.9100000000002
GSEMO,2201,12,100000,890.7300000000004
GSEMO,2201,13,100,-1997.0
GSEMO,2201,13,200,-1959.0
GSEMO,2201,13,500,-1870.0
GSEMO,2201,13,1000,-1722.0
GSEMO,2201,13,2000,-1445.0
GSEMO,2201,13,3000,-1256.0
GSEMO,2201,13,5000,-959.0
GSEMO,2201,13,7000,-732.0
GSEMO,2201,13,10000,-537.0
GSEMO,2201,13,20000,-172.0
GSEMO,2201,13,30000,-43.0
GSEMO,2201,13,50000,471.71999999999997
GSEMO,2201,13,70000,809.3100000000001
