algorithm,problem_id,run_id,evaluations,fitness
SingleObjective,2200,9,3000,150.33000000000004
SingleObjective,2200,9,5000,150.33000000000004
SingleObjective,2200,9,7000,150.33000000000004
SingleObjective,2200,9,10000,150.33000000000004
SingleObjective,2200,9,20000,150.33000000000004
SingleObjective,2200,9,30000,150.33000000000004
SingleObjective,2200,9,50000,150.33000000000004
SingleObjective,2200,9,70000,150.33000000000004
SingleObjective,2200,9,100000,150.33000000000004
SingleObjective,2200,10,100,-1933.0
SingleObjective,2200,10,200,-1833.0
SingleObjective,2200,10,500,-1533.0
SingleObjective,2200,10,1000,-1033.0
SingleObjective,2200,10,2000,-33.0
SingleObjective,2200,10,3000,80.09999999999998
SingleObjective,2200,10,5000,80.09999999999998
SingleObjective,2200,10,7000,89.18000000000002
SingleObjective,2200,10,10000,160.98000000000005
SingleObjective,2200,10,20000,160.98000000000005
SingleObjective,2200,10,30000,160.98000000000005
SingleObjective,2200,10,50000,160.98000000000005
SingleObjective,2200,10,70000,160.98000000000005
SingleObjective,2200,10,100000,160.98000000000005
SingleObjective,2200,11,100,-1932.0
SingleObjective,2200,11,200,-1853.0
SingleObjective,2200,11,500,-1553.0
SingleObjective,2200,11,1000,-1053.0
SingleObjective,2200,11,2000,-53.0
SingleObjective,2200,11,3000,89.69000000000001
SingleObjective,2200,11,5000,89.69000000000001
SingleObjective,2200,11,7000,89.69000000000001
SingleObjective,2200,11,10000,89.69000000000001
SingleObjective,2200,11,20000,115.10999999999996
SingleObjective,2200,11,30000,115.10999999999996
SingleObjective,2200,11,50000,115.10999999999996
SingleObjective,2200,11,70000,115.10999999999996
SingleObjective,2200,11,100000,119.24999999999997
SingleObjective,2200,12,100,-1947.0
SingleObjective,2200,12,200,-1847.0
SingleObjective,2200,12,500,-1547.0
SingleObjective,2200,12,1000,-1047.0
SingleObjective,2200,12,2000,-47.0
SingleObjective,2200,12,3000,108.71999999999998
SingleObjective,2200,12,5000,108.71999999999998
SingleObjective,2200,12,7000,108.71999999999998
SingleObjective,2200,12,10000,108.71999999999998
SingleObjective,2200,12,20000,126.81999999999998
SingleObjective,2200,12,30000,126.81999999999998
SingleObjective,2200,12,50000,126.81999999999998
SingleObjective,2200,12,70000,126.81999999999998
SingleObjective,2200,12,100000,139.49999999999997
SingleObjective,2200,13,100,-1935.0
SingleObjective,2200,13,200,-1867.0
SingleObjective,2200,13,500,-1567.0
SingleObjective,2200,13,1000,-1067.0
SingleObjective,2200,13,2000,-67.0
SingleObjective,2200,13,3000,82.86
SingleObjective,2200,13,5000,82.86
SingleObjective,2200,13,7000,82.86
SingleObjective,2200,13,10000,87.17000000000003
SingleObjective,2200,13,20000,104.35999999999999
SingleObjective,2200,13,30000,106.87000000000006
SingleObjective,2200,13,50000,106.87000000000006
SingleObjective,2200,13,70000,106.87000000000006
SingleObjective,2200,13,100000,106.87000000000006
SingleObjective,2200,14,100,-1918.0
SingleObjective,2200,14,200,-1918.0
SingleObjective,2200,14,500,-1630.0
SingleObjective,2200,14,1000,-1130.0
SingleObjective,2200,14,2000,-130.0
SingleObjective,2200,14,3000,57.209999999999994
SingleObjective,2200,14,5000,69.3
SingleObjective,2200,14,7000,116.77000000000002
SingleObjective,2200,14,10000,116.77000000000002
SingleObjective,2200,14,20000,116.77000000000002
SingleObjective,2200,14,30000,116.77000000000002
SingleObjective,2200,14,50000,116.77000000000002
SingleObjective,2200,14,70000,116.77000000000002
SingleObjective,2200,14,100000,116.77000000000002
SingleObjective,2200,15,100,-1940.0
SingleObjective,2200,15,200,-1860.0
SingleObjective,2200,15,500,-1560.0
SingleObjective,2200,15,1000,-1060.0
SingleObjective,2200,15,2000,-60.0
SingleObjective,2200,15,3000,83.24000000000001
SingleObjective,2200,15,5000,106.00999999999998
SingleObjective,2200,15,7000,106.00999999999998
SingleObjective,2200,15,10000,106.00999999999998
SingleObjective,2200,15,20000,106.00999999999998
SingleObjective,2200,15,30000,200.50000000000003
SingleObjective,2200,15,50000,200.50000000000003
SingleObjective,2200,15,70000,200.50000000000003
SingleObjective,2200,15,100000,200.50000000000003
SingleObjective,2200,16,100,-1953.0
SingleObjective,2200,16,200,-1853.0
SingleObjective,2200,16,500,-1553.0
SingleObjective,2200,16,1000,-1053.0
SingleObjective,2200,16,2000,-53.0
SingleObjective,2200,16,3000,89.10000000000002
SingleObjective,2200,16,5000,89.10000000000002
SingleObjective,2200,16,7000,89.10000000000002
SingleObjective,2200,16,10000,89.10000000000002
SingleObjective,2200,16,20000,97.31000000000002
SingleObjective,2200,16,30000,107.87000000000002
SingleObjective,2200,16,50000,123.36999999999999
SingleObjective,2200,16,70000,123.36999999999999
SingleObjective,2200,16,100000,123.36999999999999
SingleObjective,2200,17,100,-1944.0
SingleObjective,2200,17,200,-1917.0
SingleObjective,2200,17,500,-1617.0
SingleObjective,2200,17,1000,-1117.0
SingleObjective,2200,17,2000,-117.0
SingleObjective,2200,17,3000,65.80000000000003
SingleObjective,2200,17,5000,80.90000000000003
SingleObjective,2200,17,7000,80.90000000000003
SingleObjective,2200,17,10000,80.90000000000003
