algorithm,problem_id,run_id,evaluations,fitness
GSEMO,2200,22,7000,-751.0
GSEMO,2200,22,10000,-543.0
GSEMO,2200,22,20000,-195.0
GSEMO,2200,22,30000,-55.0
GSEMO,2200,22,50000,-1.0
GSEMO,2200,22,70000,623.9600000000002
GSEMO,2200,22,100000,798.4899999999998
GSEMO,2200,23,100,-1966.0
GSEMO,2200,23,200,-1939.0
GSEMO,2200,23,500,-1831.0
GSEMO,2200,23,1000,-1692.0
GSEMO,2200,23,2000,-1461.0
GSEMO,2200,23,3000,-1255.0
GSEMO,2200,23,5000,-957.0
GSEMO,2200,23,7000,-776.0
GSEMO,2200,23,10000,-532.0
GSEMO,2200,23,20000,-192.0
GSEMO,2200,23,30000,-69.0
GSEMO,2200,23,50000,-3.0
GSEMO,2200,23,70000,517.16
GSEMO,2200,23,100000,637.5600000000002
GSEMO,2200,24,100,-2006.0
GSEMO,2200,24,200,-1979.0
GSEMO,2200,24,500,-1891.0
GSEMO,2200,24,1000,-1739.0
GSEMO,2200,24,2000,-1482.0
GSEMO,2200,24,3000,-1279.0
GSEMO,2200,24,5000,-964.0
GSEMO,2200,24,7000,-759.0
GSEMO,2200,24,10000,-538.0
GSEMO,2200,24,20000,-181.0
GSEMO,2200,24,30000,-52.0
GSEMO,2200,24,50000,-4.0
GSEMO,2200,24,70000,394.21999999999997
GSEMO,2200,24,100000,676.58
GSEMO,2200,25,100,-1898.0
GSEMO,2200,25,200,-1864.0
GSEMO,2200,25,500,-1788.0
GSEMO,2200,25,1000,-1641.0
GSEMO,2200,25,2000,-1427.0
GSEMO,2200,25,3000,-1241.0
GSEMO,2200,25,5000,-949.0
GSEMO,2200,25,7000,-775.0
GSEMO,2200,25,10000,-533.0
GSEMO,2200,25,20000,-193.0
GSEMO,2200,25,30000,-68.0
GSEMO,2200,25,50000,127.08999999999997
GSEMO,2200,25,70000,473.98999999999995
GSEMO,2200,25,100000,724.2500000000001
GSEMO,2200,26,100,-1977.0
GSEMO,2200,26,200,-1945.0
GSEMO,2200,26,500,-1855.0
GSEMO,2200,26,1000,-1729.0
GSEMO,2200,26,2000,-1484.0
GSEMO,2200,26,3000,-1293.0
GSEMO,2200,26,5000,-946.0
GSEMO,2200,26,7000,-731.0
GSEMO,2200,26,10000,-522.0
GSEMO,2200,26,20000,-183.0
GSEMO,2200,26,30000,-62.0
GSEMO,2200,26,50000,131.57999999999998
GSEMO,2200,26,70000,765.7500000000005
GSEMO,2200,26,100000,797.91
GSEMO,2200,27,100,-2035.0
GSEMO,2200,27,200,-1993.0
GSEMO,2200,27,500,-1911.0
GSEMO,2200,27,1000,-1772.0
GSEMO,2200,27,2000,-1510.0
GSEMO,2200,27,3000,-1304.0
GSEMO,2200,27,5000,-1002.0
GSEMO,2200,27,7000,-771.0
GSEMO,2200,27,10000,-565.0
GSEMO,2200,27,20000,-182.0
GSEMO,2200,27,30000,-58.0
GSEMO,2200,27,50000,412.69000000000017
GSEMO,2200,27,70000,530.8000000000001
GSEMO,2200,27,100000,717.2399999999999
GSEMO,2200,28,100,-1990.0
GSEMO,2200,28,200,-1961.0
GSEMO,2200,28,500,-1882.0
GSEMO,2200,28,1000,-1724.0
GSEMO,2200,28,2000,-1503.0
GSEMO,2200,28,3000,-1306.0
GSEMO,2200,28,5000,-1014.0
GSEMO,2200,28,7000,-798.0
GSEMO,2200,28,10000,-555.0
GSEMO,2200,28,20000,-191.0
GSEMO,2200,28,30000,-79.0
GSEMO,2200,28,50000,-7.0
GSEMO,2200,28,70000,545.9799999999999
GSEMO,2200,28,100000,734.0399999999998
GSEMO,2200,29,100,-1976.0
GSEMO,2200,29,200,-1939.0
GSEMO,2200,29,500,-1837.0
GSEMO,2200,29,1000,-1714.0
GSEMO,2200,29,2000,-1449.0
GSEMO,2200,29,3000,-1274.0
GSEMO,2200,29,5000,-967.0
GSEMO,2200,29,7000,-736.0
GSEMO,2200,29,10000,-527.0
GSEMO,2200,29,20000,-171.0
GSEMO,2200,29,30000,-64.0
GSEMO,2200,29,50000,-1.0
GSEMO,2200,29,70000,533.7500000000001
GSEMO,2200,29,100000,692.1099999999999
